,Dates,content_scores,title_scores,firstP_scores,stock_label,diff
0,2019-03-11,0.030807060588781455,0.210925,-0.13505029761904763,1,28.740021000000002
1,2019-03-12,0.18164818926084234,0.05795714285714287,0.02201142857142857,0,-9.299987
2,2019-03-13,0.18200897796736804,-0.017933333333333332,-0.03479731481481481,0,-1.289978
3,2019-03-14,0.2674592592592593,0.14934999999999998,0.12569999999999998,0,-1.690002
4,2019-03-15,0.34937679790804677,0.16252,0.398445,1,8.109985
5,2019-03-18,0.23160074547542817,0.12498888888888891,0.27725185185185186,1,2.279999
6,2019-03-19,0.2531027272727272,0.260075,0.10699444444444443,1,2.289978
7,2019-03-20,0.34386056338028176,0.3182,0.4869,1,1.459992
8,2019-03-21,0.10878981173864899,-0.08749999999999997,0.095625,0,-1.3399969999999999
9,2019-03-22,0.1548347570681551,0.15602,0.05234833333333333,0,-6.619996
10,2019-03-25,0.12138089587828334,0.13391666666666666,0.008561111111111094,1,5.4599910000000005
11,2019-03-26,0.17664191464435483,0.04175714285714286,0.15734214285714287,0,-5.199982
12,2019-03-28,0.2899900873281308,-0.0326,0.139975,0,-2.1600040000000003
13,2019-04-02,0.15425534836065574,0.06314999999999998,0.0,1,2.25
14,2019-04-03,0.11445036855036855,0.48325,-0.1849166666666667,0,-4.940003
15,2019-04-04,0.29527309941520474,0.23835,0.5580333333333334,1,9.869995
16,2019-04-05,0.06508168390804597,0.32276000000000005,-0.021276666666666673,0,-6.140014
17,2019-04-08,0.07022579588993383,0.04014000000000001,0.36148,0,-1.680023
18,2019-04-09,0.09074796650717706,-0.189475,0.06766749999999999,0,-1.25
