dates,url,title,scores
2019-03-11,https://finance.yahoo.com/news/stock-market-today-tesla-plans-211124016.html,"Stock Market Today: Tesla Plans Price Hikes, Pares Store Closures",0.009296000000000006
2019-03-18,https://finance.yahoo.com/news/stock-market-today-fis-worldpay-210200546.html,Stock Market Today: FIS and Worldpay Merge to Create Payments Giant,0.05343
2019-03-22,https://finance.yahoo.com/news/stock-market-news-nike-slips-143130901.html,Stock Market News: Nike Slips; Boeing Faces Cancellations,-0.0469142857142857
2019-04-08,https://finance.yahoo.com/news/why-bp-prudhoe-bay-spirit-203400724.html,"Why BP Prudhoe Bay, Spirit AeroSystems Holdings, and Roku Slumped Today",-0.00955454545454546
2019-04-08,https://finance.yahoo.com/news/wall-street-analysts-cut-737-max-delivery-forecast-120316012--sector.html,Wall Street analysts cut 737 MAX delivery forecast,-0.09246111111111112
2019-04-04,https://finance.yahoo.com/news/why-triumph-group-ballard-power-203200350.html,"Why Triumph Group, Ballard Power Systems, and At Home Group Jumped Today",0.36976842105263164
2019-03-22,https://finance.yahoo.com/news/etf-week-boeing-woes-weigh-180000599.html,ETF Of The Week: Boeing’s Woes Weigh On ‘ITA’,0.1661423076923077
2019-03-15,https://finance.yahoo.com/news/dow-30-stock-roundup-pfes-140902458.html,"Dow 30 Stock Roundup: PFE's Herceptin Biosimilar Gets FDA Nod, VZ to Launch 5G Soon",0.14254210526315791
2019-03-11,https://finance.yahoo.com/news/the-stock-market-rally-is-dying-yet-again-140806927.html,"The stock market rally is dying, yet again - Yahoo Finance",0.026088636363636373
2019-03-19,https://news.yahoo.com/british-airways-business-class-seat-features-door-lie-113117715.html,New British Airways business class seat features door and lie-flat beds,0.034019999999999995
2019-03-12,https://finance.yahoo.com/news/just-boeing-stock-downgraded-161229802.html,This Just In: Boeing Stock Downgraded,0.05468510638297873
2019-03-17,https://finance.yahoo.com/news/navy-getting-serious-crewless-vessels-131700239.html,The Navy Is Getting Serious About Crewless Vessels,0.0958441860465116
2019-03-18,https://finance.yahoo.com/news/stock-market-news-mar-18-140202369.html,"Stock Market News For Mar 18, 2019",0.2910784313725491
2019-03-28,https://finance.yahoo.com/news/southwest-airlines-cuts-forecast-again-122400415.html,"Southwest Airlines Cuts Its Forecast Again, but the Pain Is Almost Over",0.0642974358974359
2019-04-05,https://finance.yahoo.com/news/stock-market-news-boeing-takes-154622769.html,Stock Market News: Boeing Takes Blame; Aurora Cannabis Gets a Win in Germany,0.10334285714285714
2019-04-10,https://www.yahoo.com/huffpost/dow-jones-industrial-average-why-000012850.html,"What Is The Dow Jones Industrial Average, And Why Does It Matter?",0.08537333333333333
2019-04-10,https://news.yahoo.com/stocks-rise-jetblue-shares-jump-112326130.html,Stocks to rise | JetBlue shares jump | Uber reportedly to sell $10B in stock,0.009651136363636363
2019-04-09,https://finance.yahoo.com/news/worst-mistake-boeing-investors-now-014500179.html,The Worst Mistake Boeing Investors Can Make Right Now,-0.1545
2019-03-26,https://finance.yahoo.com/news/boeing-lockheed-apos-futuristic-helicopter-123000785.html,Boeing and Lockheed's Futuristic Helicopter Is Finally Airborne,0.07271315789473683
2019-03-21,https://finance.yahoo.com/news/boeing-apos-problems-spell-trouble-022000498.html,Will Boeing's Problems Spell Trouble for GE Aviation?,-0.005044186046511633
2019-03-12,https://finance.yahoo.com/news/stock-market-news-southwest-sinks-154518636.html,Stock Market News: Southwest Sinks on Boeing Fears; MercadoLibre Gets a (Pay)Pal,0.037268965517241376
2019-04-03,https://finance.yahoo.com/news/british-airways-looks-u-profitable-013600009.html,British Airways Looks to the U.S. for Profitable Growth,0.12961891891891894
2019-03-26,https://finance.yahoo.com/news/nasa-preparing-cancel-space-launch-124900892.html,Is NASA Preparing to Cancel Its Space Launch System?,-0.02465238095238095
2019-03-25,https://finance.yahoo.com/news/moral-relativism-power-unstoppable-code-151518195.html,Moral relativism and the power of unstoppable code on the Ethereum network,0.07121739130434782
2019-04-02,https://news.yahoo.com/stocks-under-pressure-lyft-tumbles-110722891.html,Stocks under pressure | Lyft tumbles | Whole Foods to slash prices,0.007808196721311473
2019-04-03,https://news.yahoo.com/stocks-set-rise-caterpillar-shares-111448380.html,Stocks set to rise | Caterpillar shares fall | US-China reportedly near trade deal,0.09928181818181817
2019-04-08,https://news.yahoo.com/meghan-markles-family-diplomat-uncle-101205435.html,"Meghan Markle's family: The diplomat uncle, the yoga teacher mother and the cannabis-growing nephew",0.1295390804597701
2019-04-07,https://news.yahoo.com/boeing-737-max-airlines-convince-064801177.html,Boeing 737 Max: How will airlines convince skittish passengers it's safe to fly again?,0.2751445783132529
2019-04-02,https://news.yahoo.com/5-best-stocks-buy-april-182457395.html,5 of the Best Stocks to Buy for April,0.3007025
2019-04-05,https://sports.yahoo.com/masters-atmosphere-keeps-everyone-best-behavior-073043561--golf.html,Masters atmosphere keeps everyone on best behavior,0.044223750000000006
2019-04-05,https://ca.sports.yahoo.com/news/masters-atmosphere-keeps-everyone-best-behavior-073043561--golf.html,Masters atmosphere keeps everyone on best behavior,0.044223750000000006
2019-03-26,https://finance.yahoo.com/news/stock-market-news-march-26-2019-124930132.html,"Stocks rise, Treasury yields recover - Yahoo Finance",0.04436428571428571
2019-03-13,https://finance.yahoo.com/news/apos-no-alternative-boeing-737-162900976.html,There's No Alternative to the Boeing 737 MAX,-0.10887115384615384
2019-03-31,https://finance.yahoo.com/news/why-air-force-wants-buy-131400075.html,Why the Air Force Wants to Buy Boeing's Aging Fighter,0.15013043478260868
2019-03-13,https://finance.yahoo.com/news/dear-wall-street-dump-dow-103600475.html,Dear Wall Street: Dump the Dow Jones Industrial Average ASAP,0.13566304347826083
2019-03-30,https://finance.yahoo.com/news/3-top-stocks-aren-apos-103000514.html,3 Top Stocks That Aren't on Wall Street's Radar,0.162288
2019-03-16,https://finance.yahoo.com/news/3-international-companies-making-waves-011500190.html,3 International Companies Making Waves in the U.S.,0.2915416666666667
2019-03-25,https://news.yahoo.com/doria-ragland-duchess-sussexs-mother-150421836.html,Doria Ragland: How the Duchess of Sussex's mother became her rock and best friend,0.16833095238095236
2019-03-10,https://sports.yahoo.com/fantasy-baseball-draft-overrated-underrated-and-safest-picks-in-rounds-13-181140277.html,"Fantasy Baseball Drafts: Overrated, underrated and safest picks in Rounds 1-3",0.10899358974358976
2019-03-13,https://finance.yahoo.com/news/25-best-blue-chip-stocks-155755788.html,The 25 Best Blue-Chip Stocks to Buy Now (According to Hedge Funds),0.38798032786885245
2019-03-11,https://ca.sports.yahoo.com/news/fantasy-baseball-drafts-overrated-underrated-and-safest-picks-in-rounds-46-180609532.html,"Fantasy Baseball Draft: Overrated, underrated and safest picks in Rounds 4-6",0.1808305555555555
2019-03-18,https://news.yahoo.com/trump-adds-biden-to-his-low-iq-list-171621359.html,Trump adds Biden to his 'low IQ' list,-0.09418222222222222
2019-04-04,https://finance.yahoo.com/news/7-diverse-stocks-buy-buck-185043516.html,7 Diverse Stocks to Buy to Make a Buck Off Air Travel,0.2207777777777778
