dates,content_score,title_score,firstP_score,category
3/14/19,0.059745455,0.0,0.0,businessinsider
4/8/19,0.3182,0.0,0.2636,businessinsider
4/5/19,-0.15552307699999998,0.29600000000000004,0.29600000000000004,businessinsider
3/19/19,0.0,0.0,0.0,businessinsider
3/12/19,-0.1097,-0.128,-0.2732,businessinsider
3/15/19,0.016917188,-0.6124,0.4814,businessinsider
3/18/19,0.355309524,0.0,0.4215,businessinsider
3/20/19,0.13939375,0.0,-0.405975,businessinsider
4/4/19,-0.01137561,0.0,0.4019,businessinsider
4/9/19,0.1943,0.34,0.34,businessinsider
3/30/19,0.006987999999999999,-0.2755,0.0,businessinsider
3/22/19,0.0,0.0,0.0,businessinsider
3/18/19,0.4084,0.4084,0.0,businessinsider
4/5/19,0.072842857,0.0,0.0,businessinsider
3/27/19,0.027938095,0.3818,-0.7096,businessinsider
3/21/19,-0.19506500000000002,-0.6249,0.29600000000000004,businessinsider
3/19/19,-0.4215,-0.4215,0.0,businessinsider
3/15/19,0.032873333,0.0,-0.3818,businessinsider
3/12/19,0.067104,0.0,0.39135,businessinsider
4/4/19,-0.170380769,0.0258,-0.8481,businessinsider
3/31/19,0.087334286,0.0,0.0,businessinsider
3/12/19,-0.07182000000000001,-0.2422,-0.128,businessinsider
3/15/19,-0.007012000000000001,-0.34,0.29600000000000004,businessinsider
3/27/19,-0.10510499999999999,-0.836,-0.0258,businessinsider
3/11/19,0.06447272700000001,0.1027,0.3818,businessinsider
3/18/19,-0.00033999999999999997,-0.4767,0.29600000000000004,businessinsider
4/3/19,-0.08470833300000001,0.0,0.29600000000000004,businessinsider
3/15/19,0.04476,0.0,0.0,businessinsider
3/25/19,0.001827273,-0.3182,-0.2732,businessinsider
3/22/19,-0.061629412,0.0,-0.5574,businessinsider
4/4/19,0.054790909000000006,-0.25,0.29600000000000004,businessinsider
4/8/19,0.00605,-0.2023,0.29600000000000004,businessinsider
3/11/19,-0.059372727,0.0772,0.0,businessinsider
3/15/19,-0.1291,0.0,-0.2023,businessinsider
3/13/19,0.072890476,-0.128,0.4754,businessinsider
3/23/19,0.2220625,0.3804,-0.2244,businessinsider
4/4/19,0.012975,-0.4939,0.0,businessinsider
3/15/19,0.10795531900000001,0.0,0.0,businessinsider
3/21/19,0.1031625,0.0,-0.34,businessinsider
3/15/19,-0.146958333,0.0,-0.2732,businessinsider
3/15/19,0.014078947,0.0,0.0232,businessinsider
3/10/19,0.325761538,0.6705,0.5106,businessinsider
3/16/19,0.6369,0.6369,0.0,businessinsider
4/10/19,0.071535714,0.0,-0.21075,businessinsider
4/4/19,-0.062041175999999996,-0.7579,0.0,businessinsider
3/17/19,0.052153570999999996,-0.2755,0.0,businessinsider
4/10/19,0.3818,0.3818,0.0,businessinsider
3/21/19,-0.036471429,0.0,0.0,businessinsider
4/8/19,0.0655875,-0.4939,-0.4588,businessinsider
4/1/19,0.017736363999999998,0.0,0.3182,businessinsider
3/15/19,0.0,0.0,0.0,businessinsider
3/13/19,0.0,0.0,0.0,businessinsider
3/13/19,-0.3818,-0.3818,0.0,businessinsider
4/5/19,-0.06704444400000001,0.0,0.0,businessinsider
3/19/19,0.030736000000000003,0.3182,0.0,businessinsider
3/18/19,-0.11818,0.4084,-0.4939,businessinsider
3/15/19,0.111111765,0.0,0.0,businessinsider
3/11/19,0.0,0.0,0.0,businessinsider
